corpus	sentence
itwac	Mio padre ritornava dal lavoro quando la sua attenzione fu attirata da un pigolio incessante e disperato di un [SEP] passerotto [SEP] caduto dal nido .
itwac	Me ne vo con meno dispiacere , perché vedo che un branco di [SEP] passerotti [SEP] hanno il nido sul tetto .
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	Parto io : - voeller a casa fra 2 o 3 mesi al massimo - miccoli delusione - Ibrahimovich 21 gol - il milan non vince un cazzo - l' inter vince il campionato - Juve in finale di champions il delle alpi registrera' il tutto esaurito quest' anno Subject : Re : [ CONTEST ] Sparatela grossa Reply of : LukeR Date : 14 - 09 - 2004 13:24:43 - Del Piero con la Canalis e Coco col [SEP] passerotto [SEP] uliveto prima che la roma esca dalla champions Subject : Re : [ CONTEST ] Sparatela grossa Reply of : Langt í burt Date : 14 - 09 - 2004 14:25:43 " recova " no@no.com wrote in message news : sjD 1 d .
itwac	Le mie bevevano da sole in una ciottolina , ci izuppano il becco , spesso si tuffavano e si arruffavano tutte facendo un gran casino come avrai visto fare anche ai [SEP] passerotti [SEP] , lo fanno un po' per pulirsi un po' per rinfrescarsi e secondo me un po' anche per giocare , quando spruzzavo le mie piante una si metteva sempre di mezzo perchè le piaceva farsi spruzzare d' acqua , mi raccomando dalle tanta frutta che è piena di liquidi e sopperisce bene anche all' acqua , qualsiasi tipo di frutto gli piace e le fa benissimo .
itwac	Non eri sveglio , ma sai che alle 4:30 in punto in punto il fracasso dei [SEP] passerotti [SEP] & # xE 8 ; superiore a quello delle macchine , almeno qui al quarto piano .
itwac	Quando i [SEP] passerotti [SEP] , alla fine di una esercitazione guardarono giù , non videro più nessuno .
itwac	Il bello e' insegnare a volare a un [SEP] passerotto [SEP] perche' nella sua liberta' e' gia' implicita la tua rinuncia .
itwac	Un attore ( Frask Cirrisckj ) e un' attrice ( Florinda Petalin ) , attraverso due percorsi esplorativi : il percorso della Terra e il percorso dell' Aria , raccontano i principi dell' ecologia e le regole del ciclo della vita ( attraverso le quali , appunto , il lombrico arriva a sua volta a cibarsi del [SEP] passerotto [SEP] ) .
itwac	Per me fu una cosa troppo strana vederli volare così , come noi siamo siamo soliti vedere rondini o [SEP] passerotti [SEP] .
itwac	Sabato pian piano se ne va [SEP] passerotto [SEP] ma che senso ha non ti ricordi migravamo come due gabbiani ci amavamo e le tue mani da tenere , da scaldare passerotto no non andar via ...
itwac	~ nadia ~ Frase inserita il 05/01/2005 da nadia | Volere è poco ; occorre volere con ardore per raggiungere lo scopo ~ Ovidio ~ Frase inserita il 01/01/2005 da BRIKKIOLINA :-) | Il bello è insegnare a volare a un [SEP] passerotto [SEP] perché nella sua libertà è già implicita la tua rinuncia ~ Arturo Pèrez Reverte ~ Frase inserita il 01/01/2005 da BRIKKIOLINA :-) | Ciò che ero solito amare , non amo più ; mento : lo amo , ma meno ; ecco , ho mentito di nuovo : lo amo ma con più vergogna , con più tristezza ; finalmente ho detto la verità .
itwac	Si chiamava « Il [SEP] passerotto [SEP] » , era la voce della terza maschile della elementare « Giacinto Pacchiotti » di via Bertola .
itwac	solo qualche solitario ( ed incazzatissimo ) TIR ai 150 all' ora , riesco persino a sentire i [SEP] passerotti [SEP] fare * cip cip * !! Dovrebbero far giocare la Nazionale tutte le sere , sigh !
itwac	I due allegri passerotti Un allegro [SEP] passerotto [SEP] trova un amico , sul muretto ; Ciao , Pietro !
itwac	Il problema dai più é risolto : per la pioggia e il freddo i [SEP] passerotti [SEP] sono nei loro nascondigli .
itwac	Nessun animale , per rispetto delle loro convinzioni , si affaccia mai oltre il muro , nessun [SEP] passerotto [SEP] vola al di sopra , nessun fiore decide di sbocciare , nessun coniglio scava al di sotto gallerie .
itwac	Cipì disse : " Oh regina , dacci la prova che il Signore della Notte uccide i piccoli delle mamme , sennò verranno uccisi molti altri [SEP] passerotti [SEP] !
itwac	Solo gli uccelli diffidano di questo aprile ; sulla nostra grondaia non c' è neppure un [SEP] passerotto [SEP] .
itwac	Per il '500 vengono presentate anche opere di Bartolomeo [SEP] Passerotti [SEP] , Pietro Marescalchi , Giovanni Antonio Fascio , Alessandro Maganza , Scipione Pulzone e Sofonisba Anguissola .
itwac	Il passerotto per gratitudine decise di restare con il bambino e di svegliarlo sempre la mattina con il suo bel canto e divenne anche il [SEP] passerotto [SEP] più amato del paese .
itwac	NN sono curiosa però sugli aggettivi di Perin su di me !!!!!! Bye [SEP] passerotti [SEP] !
itwac	8 paraponziponzipò c' entra pure un passerotto , paraponziponzipò [SEP] passerotto [SEP] vola piano c' entra pure un aereoplano dammela a me biondina dammela a me bionda all' osteria num .
itwac	E il [SEP] passerotto [SEP] ...
itwac	Sixty years on. D' estremo strazio in suo poter al patimento ch ' odo dipinto al taciturno piaggio quasi in intimo tremore , addolorato e vinto , in sul nascer del mattino , io ti veggo , [SEP] passerotto [SEP] , in fatale sofferenza .
itwac	La Regione intende ampliare , infatti , il carniere dei cacciatori , aggiungendo all' elenco delle specie cacciabili anche [SEP] passerotti [SEP] e storni .
itwac	Poi abbiamo " adottato " un pipistrello che ha messo su casa nell' intercapedine , che non abbiamo potuto chiudere proprio perché ci siamo accorti della sua presenza , e che ogni tanto la sera esce e ci svolazza intorno , e come ospiti temporanei ci sono stati ( e ci saranno , come sempre ) vari animali selvatici trovati in condizioni pietose ( quest' anno abbiamo avuto Ottone , il passerotto coglione , Pasquale , il [SEP] passerotto [SEP] letale , e Achille , il passerotto imbecille , che si sono buttati nella bocca dei gatti al primo volo ) .
itwac	Ma anche qui mi sbaglio e sono povero , che il [SEP] passerotto [SEP] non è un insettivoro ; direi che è un merlo , agl ' immortali verbi che s' interessa qui tra rovi e sterbi .
itwac	Gli uccelli furono a lungo penalizzati finché non impararono ad atterrare senza sgommare , nei primi tempi non era infrequente vedere dei bolidi piumati scivolare sui marciapiedi , si trattava di incauti [SEP] passerotti [SEP] atterrati troppo velocemente .
itwac	Dai 2 anni Domenica 8,15,22,29 maggio 2005 Parchi cittadini Il Gruppo Libero Teatro Come il lombrico mangia il [SEP] passerotto [SEP] Strane presenze nel parco - spettacolo per i parchi su biodiversità e sviluppo sostenibile per un pubblico di tutte le età Attraverso la rappresentazione Come il lombrico mangia il passerotto , gli spettatori vengono invitati ad " esplorare " i parchi con modalità inconsuete .
itwac	Ti senti solo , [SEP] passerotto [SEP] ?
itwac	che un piccolo [SEP] passerotto [SEP] quando prova a volare , se viene investito da una folata troppo forte di vento , non solo cadrà dal ramo , ma non troverà il coraggio di rialzarsi e riprovare a volare .
itwac	Vi comparivano , indifferentemente , l' asino e il porco , gli ubriachi e gli innamorati , il palazzo baronale e la Rabatana , il prete e la vecchia infagottata , la fontanella e il [SEP] passerotto [SEP] , il matrimonio e il funerale , tutti colti nella loro esteriorità di epifenomeni .
itwac	La colomba e il [SEP] passerotto [SEP] poi volarono dall' altra parte del fiume .
itwac	un [SEP] passerotto [SEP] !
itwac	Davanti al Signore incominciarono veloci a scorrere i sogni del bambino che il [SEP] passerotto [SEP] stava inviando dalla terra , mamma mia quanto è difficile questo ragazzo , però devo dire che ha le idee chiare , mi farà sudare ma alla fine sono sicuro di riuscire a fare un bel lavoretto .
itwac	In effetti si fa fatica a pensare che si possa sparare anche ad un minuscolo [SEP] passerotto [SEP] , dotato , come è noto , di ben poca carne .
itwac	Il [SEP] passerotto [SEP] Innamorato Il bottoncino mi ha staccato , Poi svelto svelto Se n' è volato , La giacca rotta mi ha lasciato ...
itwac	Anche il [SEP] passerotto [SEP] di DP , accortosi del pericolo imminente , fa di tutto per schivare il motociclista ...
itwac	un nido che potrebbe risuonare del cinguettio del piccolo [SEP] passerotto [SEP] .
itwac	Il [SEP] passerotto [SEP] di del piero con i pallini nel culo ...
itwac	Totò è frate Ciccillo che si intestardisce a voler portare la fratellanza nel mondo partendo dagli animali ; per far questo tenta di comunicare il suo messaggio d' amore a dei [SEP] passerotti [SEP] ( uccellini ) studiandone il linguaggio e i movimenti per trovare un lessico comune , ma dovrà assistere agli attacchi dei corvi ( uccellacci ) che uccideranno i poveri interlocutori del frate ...
itwac	Giunta la sera , il motociclista va a dormire , sperando che il [SEP] passerotto [SEP] si riprenda .
itwac	Quando guardavo Pippo , spesso pensavo alla leggenda che accompagna quel tipo di uccellini , simili ai [SEP] passerotti [SEP] , con quella meravigliosa macchia rossa sul petto .
itwac	Nicola Calipari aveva lo stesso corpo minuto di Giuliana , un corpo fragile , da [SEP] passerotto [SEP] .
itwac	ah , dimenticavo , [SEP] passerotto [SEP] in pieno petto , sempre con l' XT : mi attraversa la strada e per fortuna , vedendomi , decide di virare nella mia stessa direzione diminuendo così la differenza di velocità .
itwac	Da : meschiari 43 13:49 | 31 luglio vieni piccolo passerotto nella mia mano , prendi questo pensiero e vola verso questa amica che ti aspetta sorridendo perchè sà che ha un amico che le pensa vola piccolo [SEP] passerotto [SEP] , supera monti e valli , fiumi e città , vola fino a lei e posati cinguettando felice vicino al suo viso , così ti darà un piccolo e tenero bacio che tu porterai volando fino a me .
itwac	Di Radickov Voland ha già pubblicato Noi [SEP] passerotti [SEP] , Gente , gazze , cavalli e Bisce .
itwac	- E spesso portava con sé uno stormo di altri uccellini , [SEP] passerotti [SEP] , capinere , cardellini , raperini , pettirossi come lui .
itwac	IL [SEP] PASSEROTTO [SEP] SENZA LUCE Un passerotto , che stava a Santa Croce , si lagnava perché non aveva luce .
itwac	Il gatto rimane con un palmo di naso , perchè credeva di trovare un [SEP] passerotto [SEP] da mangiare e invece trova una foglia , ma ai gatti non piacciono le foglie e così se ne va a pancia vuota .
itwac	Se tu al parco ti circondi di [SEP] passerotti [SEP] , io tiro a loro pezzetti di panino in spiaggia ( magari beccandomi gli sguardi poco simpatici del bagnino , anche se poi sporcano pulisco tutto ) , se vedo una lumaca camminare sulla strada la prendo e la porto dall' altra parte della carreggiata , se incontro un cane o un gatto per strada non resisto e devo accarezzarlo , se trovo un gatto randagio affamato non resisto e devo dargli da mangiare , e così via .
itwac	2 ) Nilla Pizzi - Papaveri e papere 3 ) Nilla Pizzi - Una donna prega le altre canzoni in gara · Madonna delle rose ( Fiorelli - Ruccione ) Oscar Carboni Un disco dall' Italia ( Nisa - D' Anzi ) Gino Latilla L' attesa ( Biri - Ravasini ) Gino Latilla Perché le donne belle ( Sopranzi - Fassino ) Oscar Carboni Vecchie mura ( Filibello - Bassi ) Achille Togliani Libro di novelle ( Citi - Casini ) Achille Togliani Nel regno dei sogni ( Rapetti - C.A. Rossi ) Nilla Pizzi - Achille Togliani 1953 1 ) Carla Boni e Flo Sandon 's - Viale d' autunno 2 ) Nilla Pizzi e Teddy Reno - Campanaro 3 ) Teddy Reno e Achille Togliani - Lasciami cantare una canzone a pari merito Giorgio Consolini e Gino Latilla - Vecchio scarpone le altre canzoni in gara · Vecchia villa comunale ( Ruocco - Olivieri ) Gino Latilla - Giorgio Consolini No Pierrot ( Costanzo - Salani ) Achille Togliani - Katina Ranieri Il [SEP] passerotto [SEP] ( Di Lazzaro - Valentini ) Quartetto Stars - Katina Ranieri - Carla Boni Sussurando buonanotte ( Danpa - Pallesi - Panzuti ) Nilla Pizzi - Teddy Reno Tamburino del reggimento ( Deani ) Gino Latilla - Giorgio Consolini Papà pacifico ( Rastelli - Fragna ) Nilla Pizzi - Teddy Reno 1954 1 ) Giorgio Consolini e Gino Latilla - Tutte le mamme 2 ) Katyna Ranieri e Achille Togliani - Canzone da due soldi 3 ) Gino Latilla e Franco Ricci - E la barca tornò sola le altre canzoni in gara · Notturno ( F.S. Mangieri ) Flo Sandon 's - Vittoria Mongardi Non è mai troppo tardi ( Dino Olivieri ) Katina Ranieri - Carla Boni Aveva un bavero ( Ripa ) Vittoria Mongardi e Duo Fasano - Quartetto Cetra Sotto l' ombrello ( Casiroli ) Katina Ranieri Mogliettina ( Seracini ) Achille Togliani - Natalino ottobre Con te ( De Curtis ) Achille Togliani - Flo Sandon 's - Natalino Otto Donnina sola ( Simoni - Casini ) Achille Togliani - Natalino Otto 1955 1 ) Claudio Villa e Tullio Pane - Buongiorno tristezza 2 ) Claudio Villa e Tullio Pane - Il torrente 3 ) Natalino Otto , Bruno Pallesi , Nuccia Bongiovanni - Canto nella valle le altre canzoni in gara Incantatella ( Bonagura ) Claudio Villa - Narciso Parigi Un cuore ( Mendez - Falcocchio ) Giacomo Rondinella - Antonio Basurto Ci-ci-u-ci cantava un usignol ( Minoretti - Seracini ) Narciso Parigi - Natalino Otto Una fotografia nella cornice ( Mannucci - Fecchi ) Natalino Otto - Antonio Basurto L' ombra ( Colì ) Jula De Palma - Marisa Colomber 1956 1 ) Franca Raimondi - Aprite le finestre 2 ) Tonina Torrielli - Amami se vuoi 3 ) Luciana Gonzales - La vita è un paradiso di bugie le altre canzoni in gara · Il cantico del cielo ( A .
itwac	Certo , se col vino ci dovete ubriacare un [SEP] passerotto [SEP] , anche poche gocce sono sufficienti .
itwac	ssa Alonge e l' ostetrica Baldisserri Informazioni I [SEP] Passerotti [SEP] via { Zanardi } , 56 40131 Bologna Tel e fax : 051/6345097 e-mail : ipasserottisiamonoi@virgilio.it Organizzazione tecnica Plesure Travel
itwac	Amore giovanile Se mai seduta in penombra ti troverai a passare e mi vedrai io inizierò a raccontarti la fiaba di un [SEP] passerotto [SEP] appena volato dal suo nido di piume ; porgi l' orecchio all' eufonia lontana di pallide mattine e sere in un luogo che nella mia memoria non ha mai taciuto come i canti di grilli e cicale che udivamo nel raduno estivo .
itwac	Sezione III , 13.11.2002 , [SEP] Passerotti [SEP] .
itwac	Fuori , un [SEP] passerotto [SEP] mi guarda da una zolla d' erba ingiallita .
itwac	Guai a chi mi chiema ' bel [SEP] passerotto [SEP] ' .
itwac	Paolo Mocavero , attivista animalista , denuncia inoltre il grave fatto che le " prede " in questione non fossero altro che dei semplici [SEP] passerotti [SEP] .
itwac	Dai 2 anni Domenica 8,15,22,29 maggio 2005 Parchi cittadini Il Gruppo Libero Teatro Come il lombrico mangia il passerotto Strane presenze nel parco - spettacolo per i parchi su biodiversità e sviluppo sostenibile per un pubblico di tutte le età Attraverso la rappresentazione Come il lombrico mangia il [SEP] passerotto [SEP] , gli spettatori vengono invitati ad " esplorare " i parchi con modalità inconsuete .
itwac	Se Claudio Baglioni canta " [SEP] passerotto [SEP] non andare via " , l' onta giustamente gli rimane attaccata tutta la vita e poco importa se la musica che accompagna quell' orrore non è niente male .
